time_secs,scrolling,mouse_clicks,e_legend_clicks,e_map_clicks,map_clicks,general_clicks,close_top_clicks,close_bottom_clicks,go_clicks,map_zoom,mouse_mov,key_presses,priority,order,user
25,0.0,0.006872,0.0024426666666666,0.0,0.0,0.0,2.93333333333e-05,0.0042666666666666,0.0001333333333333,0.0,29.51779733333333,0.0,0,0,0
43,0.1360483661585252,0.1162817908245932,1.3589232978e-06,1.51645929768271e-09,0.0930232559074466,0.0,0.0,0.0,0.0232571744773894,0.0,9.675020431179451,0.0,1,0,0
19,0.0,0.1204912280701754,0.0,0.0569122807017543,0.0035087719298245,0.0,0.0,0.0,0.0600701754385964,0.0,10.376280701754387,0.0,1,0,0
25,1.9848426666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
30,0.0,0.0055536888888888,1.5111111111e-06,0.0027422222222222,0.0,0.0,0.0028099555555555,0.0,0.0,0.0,0.8773477333333334,0.0,0,0,0
45,0.1833333333333333,0.0089365115724867,1.292416225749559e-09,0.0,0.0089365079365079,0.0,1.5520282186948857e-11,2.257495590828924e-09,7.054673721340388e-11,0.0,1.2028965702631391,0.0,0,0,0
35,2.1587301587301586e-07,0.2147431695238095,0.0857523961904761,0.0,0.0097145269841269,0.0335619580952381,2.5396825396825403e-09,0.0285714285714285,0.0571428571428571,0.003,5.201128675555555,6.9841269841e-06,0,0,0
35,0.0,0.0019428698412698,0.0009523936507936,0.0,0.0,0.0,0.0,3.80952380952e-05,0.0009523809523809,0.0,0.1321157079365079,0.0,0,0,0
35,0.0,0.0001586768253968,4.317460317460317e-08,7.83492063492e-05,0.0,0.0,8.02844444444e-05,0.0,0.0,0.0,0.025067078095238,0.0,0,0,0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
20,0.0,0.0647333333333333,0.0,0.0073999999999999,0.0,0.0,0.0573333333333333,0.0,0.0,0.0,5.6854,0.0,1,1,0
10,2.46,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,21.8,0.0,0,0,0
10,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
5,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
